ID,Name,Macroarea,Latitude,Longitude,Glottocode,ISO639P3code,Level,Countries,Family_ID,Language_ID,Closest_ISO369P3code,First_Year_Of_Documentation,Last_Year_Of_Documentation,Is_Isolate
nucl1822,Nuclear Eastern Yiddish,Eurasia,51.75,19.42,nucl1822,,dialect,,indo1319,east2295,ydd,,,
czec1262,Czech Yiddish,Eurasia,51.75,19.42,czec1262,,dialect,,indo1319,east2295,ydd,,,
gebi1242,Gebirgsschlesische,Eurasia,50.6963,15.9667,gebi1242,,dialect,,indo1319,lowe1388,sli,,,
neid1234,Neiderländische,Eurasia,50.6963,15.9667,neid1234,,dialect,,indo1319,lowe1388,sli,,,
west2896,Westschlesische,Eurasia,50.6963,15.9667,west2896,,dialect,,indo1319,lowe1388,sli,,,
nord1234,Nordostböhmische,Eurasia,50.6963,15.9667,nord1234,,dialect,,indo1319,lowe1388,sli,,,
sudo1234,Südostschlesische,Eurasia,50.6963,15.9667,sudo1234,,dialect,,indo1319,lowe1388,sli,,,
oldz1234,Old Zipser,Eurasia,50.6963,15.9667,oldz1234,,dialect,,indo1319,lowe1388,sli,,,
mitt1254,Mittelschlesische,Eurasia,50.6963,15.9667,mitt1254,,dialect,,indo1319,lowe1388,sli,,,
pala1330,Pfaelzisch-Lothringisch,Eurasia,49.701,6.846,pala1330,pfl,language,DE,indo1319,,pfl,,,false
penn1240,Pennsylvania German,North America,40.030507,-76.3211,penn1240,pdc,language,CA;US,indo1319,,pdc,,,false
hess1238,Hessian,Eurasia,49.6839,6.14931,hess1238,,dialect,,indo1319,luxe1241,ltz,,,
east2818,East Moselle Franconian,Eurasia,49.6839,6.14931,east2818,,dialect,,indo1319,luxe1241,ltz,,,
west2891,West Moselle Franconian,Eurasia,49.6839,6.14931,west2891,,dialect,,indo1319,luxe1241,ltz,,,
limb1263,Limburgan,Eurasia,51.015,5.87705,limb1263,lim,language,BE;DE;NL,indo1319,,lim,,,false
kols1241,Kölsch,Eurasia,50.947,6.927,kols1241,ksh,language,DE,indo1319,,ksh,,,false
glob1243,Global German,,48.649,12.4676,glob1243,,family,,indo1319,,,,,
grea1301,Greater East Franconian,,50.84695,10.44055,grea1301,,family,,indo1319,,,,,
sout3294,South Alemannic,,46.875550000000004,8.823425,sout3294,,family,,indo1319,,,,,
nort3310,North Alemannic,,48.386796,9.987111,nort3310,,family,,indo1319,,,,,
bava1246,Bavarian,Eurasia,47.9232,13.246,bava1246,bar,language,AT;CH;CZ;DE;IT;RO;SI,indo1319,,bar,,,false
glob1242,Global South Bavarian,,46.0137,11.319499999999998,glob1242,,family,,indo1319,,,,,
fran1265,Frans-Westhoek Vlaams,Eurasia,51.0754,3.11345,fran1265,,dialect,,indo1319,vlaa1240,vls,,,
west2365,Westvlaams,Eurasia,51.0754,3.11345,west2365,,dialect,,indo1319,vlaa1240,vls,,,
skep1238,Skepi Creole Dutch,South America,6.05191,-58.5626,skep1238,skw,language,GY,indo1319,,skw,,1995,false
nege1244,Virgin Islands Dutch Creole,North America,18.3416,-64.8922,nege1244,dcr,language,VI,indo1319,,dcr,1700,1987,false
berb1259,Berbice Creole Dutch,South America,5.3829,-58.0002,berb1259,brc,language,GY,indo1319,,brc,,2015,false
zeeu1238,Zeeuws,Eurasia,51.4981,3.85428,zeeu1238,zea,language,NL,indo1319,,zea,,,false
afri1274,Afrikaans,Africa,-22.0,30.0,afri1274,afr,language,BW;MZ;NA;ZA;ZM;ZW,indo1319,,afr,,,false
oorl1238,Oorlams,Africa,-28.38447,23.01446,oorl1238,oor,language,ZA,indo1319,,oor,,,false
cent2352,Central Northern Dutch,Eurasia,52.0,5.0,cent2352,,dialect,,indo1319,dutc1256,nld,,,
nort2636,North Hollandish,Eurasia,52.0,5.0,nort2636,,dialect,,indo1319,dutc1256,nld,,,
cent2353,Central Southern Dutch,Eurasia,52.0,5.0,cent2353,,dialect,,indo1319,dutc1256,nld,,,
tran1291,Transtrand,Eurasia,61.291358,13.830399,tran1291,,dialect,,indo1319,dale1238,qer,,,
lima1249,Lima (Västerdalmål),Eurasia,61.291358,13.830399,lima1249,,dialect,,indo1319,dale1238,qer,,,
malu1253,Malung,Eurasia,61.291358,13.830399,malu1253,,dialect,,indo1319,dale1238,qer,,,
jarn1234,Järna,Eurasia,61.291358,13.830399,jarn1234,,dialect,,indo1319,dale1238,qer,,,
nass1234,Nås,Eurasia,61.291358,13.830399,nass1234,,dialect,,indo1319,dale1238,qer,,,
flod1234,Floda,Eurasia,61.291358,13.830399,flod1234,,dialect,,indo1319,dale1238,qer,,,
appe1239,Äppelbo,Eurasia,61.291358,13.830399,appe1239,,dialect,,indo1319,dale1238,qer,,,
alll1234,Ål,Eurasia,61.291358,13.830399,alll1234,,dialect,,indo1319,dale1238,qer,,,
bing1249,Bingsjö,Eurasia,61.291358,13.830399,bing1249,,dialect,,indo1319,dale1238,qer,,,
leks1234,Leksand,Eurasia,61.291358,13.830399,leks1234,,dialect,,indo1319,dale1238,qer,,,
silj1234,Siljansnäs,Eurasia,61.291358,13.830399,silj1234,,dialect,,indo1319,dale1238,qer,,,
ratt1234,Rättvik,Eurasia,61.291358,13.830399,ratt1234,,dialect,,indo1319,dale1238,qer,,,
bjur1234,Bjursås,Eurasia,61.291358,13.830399,bjur1234,,dialect,,indo1319,dale1238,qer,,,
boda1234,Boda,Eurasia,61.291358,13.830399,boda1234,,dialect,,indo1319,dale1238,qer,,,
djur1234,Djura,Eurasia,61.291358,13.830399,djur1234,,dialect,,indo1319,dale1238,qer,,,
mock1234,Mockfjärd,Eurasia,61.291358,13.830399,mock1234,,dialect,,indo1319,dale1238,qer,,,
gagn1236,Gagnef,Eurasia,61.291358,13.830399,gagn1236,,dialect,,indo1319,dale1238,qer,,,
mora1274,Moramål,Eurasia,61.291358,13.830399,mora1274,,dialect,,indo1319,dale1238,qer,,,
orsa1234,Orsamål,Eurasia,61.291358,13.830399,orsa1234,,dialect,,indo1319,dale1238,qer,,,
elfd1234,Elfdalian,Eurasia,61.291358,13.830399,elfd1234,ovd,dialect,SE,indo1319,dale1238,ovd,,,
sout2605,Southern Greek,Eurasia,38.36,23.13,sout2605,,dialect,,indo1319,mode1248,ell,,,
kath1248,Katharevousa,Eurasia,38.36,23.13,kath1248,,dialect,,indo1319,mode1248,ell,,,
nort2600,Northern Greek,Eurasia,38.36,23.13,nort2600,,dialect,,indo1319,mode1248,ell,,,
midd1362,Middle Greek,Eurasia,38.36,23.13,midd1362,,dialect,,indo1319,mode1248,ell,,,
mani1304,Maniot-Cargese Greek,Eurasia,38.36,23.13,mani1304,,dialect,,indo1319,mode1248,ell,,,
dimo1238,Dimotiki,Eurasia,38.36,23.13,dimo1238,,dialect,,indo1319,mode1248,ell,,,
mari1411,Mariupol Greek,Eurasia,38.36,23.13,mari1411,,dialect,,indo1319,mode1248,ell,,,
east2844,Eastern Pontic Greek,Eurasia,41.266015,36.097421,east2844,,dialect,,indo1319,pont1253,pnt,,,
niot1234,Niotika,Eurasia,41.266015,36.097421,niot1234,,dialect,,indo1319,pont1253,pnt,,,
phar1238,Pharasa,Eurasia,38.73,35.45,phar1238,,dialect,,indo1319,capp1239,cpg,,,
west2337,Western Cappadocian,Eurasia,38.73,35.45,west2337,,dialect,,indo1319,capp1239,cpg,,,
sill1239,Sille,Eurasia,38.73,35.45,sill1239,,dialect,,indo1319,capp1239,cpg,,,
megl1237,Megleno-Romanian,Eurasia,41.1174,22.3782,megl1237,ruq,language,GR;MK,indo1319,,ruq,,,false
roma1327,Romanian,Eurasia,46.3913,24.2256,roma1327,ron,language,BG;HU;MD;RO;RS;UA,indo1319,,ron,,,false
dalm1243,Dalmatian,Eurasia,42.7095,18.0238,dalm1243,dlm,language,HR,indo1319,,dlm,1300,1898,false
istr1244,Istriot,Eurasia,45.088,13.64,istr1244,ist,language,HR,indo1319,,ist,,,false
neap1235,Continental Southern Italian,Eurasia,39.2288,16.4225,neap1235,nap,language,IT,indo1319,,nap,,,false
ital1282,Italian,Eurasia,43.0464,12.6489,ital1282,ita,language,AT;CH;FR;HR;IT;SI;SM;VA,indo1319,,ita,,,false
sici1248,Sicilian,Eurasia,37.5735,14.0414,sici1248,scn,language,IT,indo1319,,scn,,,false
nort3208,Northwestern Shifted Romance,,45.39794409035082,9.88279116918169,nort3208,,family,,indo1319,,,,,
sout3183,Southwestern Shifted Romance,,40.06460195500006,4.170502149000072,sout3183,,family,,indo1319,,,,,
arag1245,Aragonese,Eurasia,42.4669,-0.00919,arag1245,arg,language,ES;FR,indo1319,,arg,,,false
moza1249,Mozarabic,Eurasia,37.8763,-1.79724,moza1249,mxi,language,ES,indo1319,,mxi,711,1492,false
cors1241,Corsican,Eurasia,41.7,9.25537,cors1241,cos,language,FR;IT,indo1319,,cos,,,false
gall1276,Gallurese Sardinian,Eurasia,41.1131,9.24279,gall1276,sdn,language,IT,indo1319,,sdn,,,false
camp1261,Campidanese Sardinian,Eurasia,39.0566,9.03935,camp1261,sro,language,IT,indo1319,,sro,,,false
logu1236,Logudorese Sardinian,Eurasia,40.49,9.09957,logu1236,src,language,IT,indo1319,,src,,,false
east2323,East Sutherlandshire,Eurasia,56.7574,-5.24366,east2323,,dialect,,indo1319,scot1245,gla,,,
chur1260,Church Gaelic,Eurasia,56.7574,-5.24366,chur1260,,dialect,,indo1319,scot1245,gla,,,
midd1359,Middle Breton,Eurasia,48.2452,-3.78934,midd1359,,dialect,,indo1319,bret1244,bre,,,
treg1244,Tregorrois,Eurasia,48.2452,-3.78934,treg1244,,dialect,,indo1319,bret1244,bre,,,
oldb1248,Old Breton,Eurasia,48.2452,-3.78934,oldb1248,,dialect,,indo1319,bret1244,bre,,,
corn1250,Cornouaillais,Eurasia,48.2452,-3.78934,corn1250,,dialect,,indo1319,bret1244,bre,,,
vann1244,Vannetais,Eurasia,48.2452,-3.78934,vann1244,,dialect,,indo1319,bret1244,bre,,,
leon1251,Leonais,Eurasia,48.2452,-3.78934,leon1251,,dialect,,indo1319,bret1244,bre,,,
midd1380,Middle Cornish,Eurasia,50.5233,-4.18619,midd1380,,dialect,,indo1319,corn1251,cor,,,
mode1263,Modern Cornish,Eurasia,50.5233,-4.18619,mode1263,,dialect,,indo1319,corn1251,cor,,,
trem1243,Trembo,Africa,4.88038,-7.88667,trem1243,,dialect,,krua1234,cent2041,grv,,,
boro1276,Borobo,Africa,4.88038,-7.88667,boro1276,,dialect,,krua1234,cent2041,grv,,,
nyen1259,Nyenebo,Africa,4.88038,-7.88667,nyen1259,,dialect,,krua1234,cent2041,grv,,,
doro1261,Dorobo (Central Grebo),Africa,4.88038,-7.88667,doro1261,,dialect,,krua1234,cent2041,grv,,,
glob1238,Globo,Africa,4.88038,-7.88667,glob1238,,dialect,,krua1234,cent2041,grv,,,
nyan1312,Nyanoun,Africa,4.75405,-7.66699,nyan1312,,dialect,,krua1234,gbol1235,gec,,,
biab1239,Biabo,Africa,4.75405,-7.66699,biab1239,,dialect,,krua1234,gbol1235,gec,,,
gede1242,Gederobo,Africa,4.75405,-7.66699,gede1242,,dialect,,krua1234,gbol1235,gec,,,
dedi1238,Dediebo,Africa,4.75405,-7.66699,dedi1238,,dialect,,krua1234,gbol1235,gec,,,
sout3325,South Bani Swēf–ilMinya,Africa,25.4132,30.5302,sout3325,,dialect,,afro1255,said1239,aec,,,
sout3324,South Gize-North Bani Swēf-ilFayyūm,Africa,25.4132,30.5302,sout3324,,dialect,,afro1255,said1239,aec,,,
esna1234,Esna–Assuan and South of Luxor–Assuan,Africa,25.4132,30.5302,esna1234,,dialect,,afro1255,said1239,aec,,,
beri1256,Bʿēri,Africa,25.4132,30.5302,beri1256,,dialect,,afro1255,said1239,aec,,,
nagh1239,Nagʿ Ḥammādi–South of Gina,Africa,25.4132,30.5302,nagh1239,,dialect,,afro1255,said1239,aec,,,
asyu1235,Asyūṭ–Luxor,Africa,25.4132,30.5302,asyu1235,,dialect,,afro1255,said1239,aec,,,
daqa1234,Daqahliyya-Eastern Kr. išŠēx-Parts of Ġarbiyya,Africa,31.0,31.0,daqa1234,,dialect,,afro1255,egyp1253,arz,,,
manz1244,Manzala,Africa,31.0,31.0,manz1244,,dialect,,afro1255,egyp1253,arz,,,
farw1237,Far Western Minufiyya,Africa,31.0,31.0,farw1237,,dialect,,afro1255,egyp1253,arz,,,
bihe1234,Biḥēra-Western Minufiyya-Western Ġarbiyya-Parts of Gīze,Africa,31.0,31.0,bihe1234,,dialect,,afro1255,egyp1253,arz,,,
buru1324,Burullus,Africa,31.0,31.0,buru1324,,dialect,,afro1255,egyp1253,arz,,,
east2849,Eastern Biḥēra-Kafr išŠēx-Parts of Ġarbiyya,Africa,31.0,31.0,east2849,,dialect,,afro1255,egyp1253,arz,,,
cent2361,Central-Northern-Eastern Šarqiyya,Africa,31.0,31.0,cent2361,,dialect,,afro1255,egyp1253,arz,,,
sout3322,Southwestern frontier ilŠarqiyya-Southern parts of idDaqahliyya-Southeastern parts of the centre of the Delta,Africa,31.0,31.0,sout3322,,dialect,,afro1255,egyp1253,arz,,,
nort3335,Northern frontier ilŠarqiyya-Parts of idDaqahliyya,Africa,31.0,31.0,nort3335,,dialect,,afro1255,egyp1253,arz,,,
char1283,Chari-Baguirmi,Africa,14.67,13.5,char1283,,dialect,,afro1255,chad1249,shu,,,
bath1248,Batha,Africa,12.188285,12.360552,bath1248,,dialect,,afro1255,chad1249,shu,,,
suda1236,Sudanese Arabic,Africa,17.8021,33.3179,suda1236,apd,language,CF;EG;ER;ET;LY;SD;TD,afro1255,,apd,,,false
nubi1253,Nubi,Africa,-0.183215,34.7552,nubi1253,kcn,language,CD;KE;SS;UG;US,afro1255,,kcn,,,false
suda1237,South Sudanese Creole Arabic,Africa,5.654,28.774,suda1237,pga,language,SS,afro1255,,pga,,,false
qama1234,Qamashi,Eurasia,40.2612,65.3864,qama1234,,dialect,,afro1255,uzbe1248,auz,,,
qash1241,Djeinau,Eurasia,40.2612,65.3864,qash1241,,dialect,,afro1255,uzbe1248,auz,,,
zirk1234,Zir Kuh,Eurasia,35.857626,59.14336,zirk1234,,dialect,,afro1255,khor1274,,,,
kham1303,Khamse,Eurasia,35.857626,59.14336,kham1303,,dialect,,afro1255,khor1274,,,,
arab1400,Arabkhane,Eurasia,35.857626,59.14336,arab1400,,dialect,,afro1255,khor1274,,,,
sara1352,Sarakhs,Eurasia,35.857626,59.14336,sara1352,,dialect,,afro1255,khor1274,,,,
siir1234,Siirt,Eurasia,36.2986,42.0047,siir1234,,dialect,,afro1255,nort3142,ayp,,,
mosu1235,Mosul Arabic,Eurasia,36.2986,42.0047,mosu1235,,dialect,,afro1255,nort3142,ayp,,,
mard1246,Mardinic,Eurasia,36.2986,42.0047,mard1246,,dialect,,afro1255,nort3142,ayp,,,
kozl1234,Kozluk-Sason-Mush,Eurasia,36.2986,42.0047,kozl1234,,dialect,,afro1255,nort3142,ayp,,,
diya1234,Diyarbakir,Eurasia,36.2986,42.0047,diya1234,,dialect,,afro1255,nort3142,ayp,,,
almu1234,al-Murrah-Ajman,Eurasia,30.3371,42.1773,almu1234,,dialect,,afro1255,najd1235,ars,,,
najr1234,Najran-Ghatan,Eurasia,30.3371,42.1773,najr1234,,dialect,,afro1255,najd1235,ars,,,
cent2323,Central Bedouin Najdi,Eurasia,30.3371,42.1773,cent2323,,dialect,,afro1255,najd1235,ars,,,
arid1234,Arid-Washm-Sudair,Eurasia,30.3371,42.1773,arid1234,,dialect,,afro1255,najd1235,ars,,,
aniz1234,Anizah of the Syrian desert,Eurasia,30.3371,42.1773,aniz1234,,dialect,,afro1255,najd1235,ars,,,
alge1241,Alger Judeo-Arabic,Eurasia,33.7966,9.56156,alge1241,,dialect,,afro1255,tuni1259,ajt,,,
tuni1261,Tunis Judeo-Arabic,Africa,33.7966,9.56156,tuni1261,,dialect,,afro1255,tuni1259,ajt,,,
juba1242,Jub-'adin,Eurasia,33.8162,36.484,juba1242,,dialect,,afro1255,west2763,amw,,,
malu1250,Maaloula,Eurasia,33.8162,36.484,malu1250,,dialect,,afro1255,west2763,amw,,,
bakh1251,Bakh'a,Eurasia,33.8162,36.484,bakh1251,,dialect,,afro1255,west2763,amw,,,
chri1239,Christian Palestinian Aramaic,Eurasia,32.276389,35.195,chri1239,,dialect,,afro1255,late1255,,,,
pale1261,Jewish Palestinian Aramaic,Eurasia,32.276389,35.195,pale1261,jpa,dialect,IL,afro1255,late1255,jpa,200,700,
sama1316,Samaritan-Galilean Aramaic,Eurasia,32.276389,35.195,sama1316,,dialect,,afro1255,late1255,,,,
clas1253,Classical Mandaic,Eurasia,36.1203,49.5659,clas1253,myz,language,IR,afro1255,,myz,272,850,false
nucl1706,Neo-Mandaic,Eurasia,31.3443,48.8128,nucl1706,mid,language,AU;IQ;IR;US,afro1255,,mid,,,false
west2764,Western Syriac,Eurasia,37.1129,42.1432,west2764,,dialect,,afro1255,clas1252,syc,,,
east2681,Eastern Syriac,Eurasia,37.1129,42.1432,east2681,,dialect,,afro1255,clas1252,syc,,,
nort3241,North-Eastern Neo-Aramaic,,33.73605859917903,41.04397115444045,nort3241,,family,,afro1255,,,,,
turo1240,Turoyo-Mlahso,,37.1293,41.683,turo1240,,family,,afro1255,,,,,
boht1239,Bohtan,,39.416,43.8016,boht1239,,family,,afro1255,,,,,
kili1272,Kilii,Africa,-1.40124,41.234,kili1272,,dialect,,afro1255,awee1242,bob,,,
nucl1772,Nuclear Aweer,Africa,-1.40124,41.234,nucl1772,,dialect,,afro1255,awee1242,bob,,,
iroo1238,Iroole,Africa,1.2179,43.3304,iroo1238,,dialect,,afro1255,daba1260,dbr,,,
nucl1703,Nuclear Dabarre,Africa,1.2179,43.3304,nucl1703,,dialect,,afro1255,daba1260,dbr,,,
waat1238,Waata,Africa,0.55656,37.8568,waat1238,ssn,language,KE,afro1255,,ssn,,,false
east2652,Eastern Oromo,Africa,8.67428,41.4395,east2652,hae,language,ET,afro1255,,hae,,,false
bora1271,Borana-Arsi-Guji Oromo,Africa,1.05676,37.882,bora1271,gax,language,ET;KE;SO,afro1255,,gax,,,false
orma1241,Orma,Africa,-1.79489,39.60749,orma1241,orc,language,KE,afro1255,,orc,,,false
ture1239,Ture,Africa,9.75444,11.3228,ture1239,,dialect,,afro1255,nucl1696,tan,,,
shon1256,Shongom,Africa,9.75444,11.3228,shon1256,,dialect,,afro1255,nucl1696,tan,,,
kalt1239,Kaltungo,Africa,9.75444,11.3228,kalt1239,,dialect,,afro1255,nucl1696,tan,,,
bili1259,Biliri,Africa,9.75444,11.3228,bili1259,,dialect,,afro1255,nucl1696,tan,,,
kutt1236,Kutto,Africa,10.7074,11.4953,kutt1236,kpa,language,NG,afro1255,,kpa,,,false
kwaa1269,Kwaami,Africa,10.4141,11.0192,kwaa1269,ksq,language,NG,afro1255,,ksq,,,false
ngam1283,Ngamo-Bele,,11.413599999999999,11.018550000000001,ngam1283,,family,,afro1255,,,,,
giiw1237,Giiwo-Daza,,10.331635,10.599865,giiw1237,,family,,afro1255,,,,,
geru1240,Geruma,Africa,10.4775,9.78484,geru1240,gea,language,NG,afro1255,,gea,,,false
gera1246,Gera,Africa,10.4331,10.12,gera1246,gew,language,NG,afro1255,,gew,,,false
kubi1239,Kubi,Africa,10.6274,10.2746,kubi1239,kof,language,NG,afro1255,,kof,,1940,false
deno1239,Deno,Africa,10.63147,10.43937,deno1239,dbb,language,NG,afro1255,,dbb,,,false
bwol1240,Bwall,Africa,8.79947,9.15279,bwol1240,,dialect,,afro1255,kofy1242,kwl,,,
gwor1239,Gworam,Africa,8.79947,9.15279,gwor1239,,dialect,,afro1255,kofy1242,kwl,,,
lusa1234,Lusa,Africa,9.69441,9.71748,lusa1234,,dialect,,afro1255,saya1246,say,,,
gamb1260,Gambar Zaar,Africa,9.69441,9.71748,gamb1260,,dialect,,afro1255,saya1246,say,,,
kall1245,Kal,Africa,9.69441,9.71748,kall1245,,dialect,,afro1255,saya1246,say,,,
lere1243,Lere (Sayanci),Africa,9.69441,9.71748,lere1243,,dialect,,afro1255,saya1246,say,,,
lund1276,Dir-Nyamzak-Mbarimi,Africa,10.16017,9.7391,lund1276,nzr,language,NG,afro1255,,nzr,,,false
zull1239,Zul,Africa,10.22572,9.58254,zull1239,zlu,language,NG,afro1255,,zlu,,,false
cent2366,Central-Northwestern Kakabe,Africa,10.5962,-11.4418,cent2366,,dialect,,mand1469,kaka1265,kke,,,
wure1234,Wurekaba Maninka,Africa,10.5962,-11.4418,wure1234,,dialect,,mand1469,kaka1265,kke,,,
kuru1312,Kuru-Maninka,Africa,10.5962,-11.4418,kuru1312,,dialect,,mand1469,kaka1265,kke,,,
many1261,Manya,Africa,8.56186,-9.44257,many1261,mzj,language,GN;LR,mand1469,,mzj,,,false
sank1253,Sankaran Maninka,Africa,10.0962,-10.569,sank1253,msc,language,GN;SL,mand1469,,msc,,,false
kony1250,Konyanka Maninka,Africa,8.04788,-8.89972,kony1250,mku,language,CI;GN;LR,mand1469,,mku,,,false
east2426,Eastern Maninkakan,Africa,9.33048,-10.5394,east2426,emk,language,CI;GN;LR;ML;SL,mand1469,,emk,,,false
kong1292,Kong Jula,Africa,10.4536,-4.72007,kong1292,,dialect,,mand1469,dyul1238,dyu,,,
diou1238,Dioula Véhiculaire,Africa,10.4536,-4.72007,diou1238,,dialect,,mand1469,dyul1238,dyu,,,
tagb1257,Tagboussikan,Africa,10.4536,-4.72007,tagb1257,,dialect,,mand1469,dyul1238,dyu,,,
somo1238,Somono,Africa,12.9,-7.65,somo1238,,dialect,,mand1469,bamb1269,bam,,,
gana1273,Ganadugu,Africa,12.9,-7.65,gana1273,,dialect,,mand1469,bamb1269,bam,,,
bele1249,Beledugu,Africa,12.9,-7.65,bele1249,,dialect,,mand1469,bamb1269,bam,,,
sann1238,San,Africa,12.9,-7.65,sann1238,,dialect,,mand1469,bamb1269,bam,,,
stan1305,Standard Bambara,Africa,12.9,-7.65,stan1305,,dialect,,mand1469,bamb1269,bam,,,
sika1260,Sikasso,Africa,12.9,-7.65,sika1260,,dialect,,mand1469,bamb1269,bam,,,
sego1238,Segou,Africa,12.9,-7.65,sego1238,,dialect,,mand1469,bamb1269,bam,,,
blac1270,Black Bolon,Africa,11.8242,-4.75524,blac1270,,dialect,,mand1469,bolo1266,bof,,,
whit1268,White Bolon,Africa,11.8242,-4.75524,whit1268,,dialect,,mand1469,bolo1266,bof,,,
koro1315,Koro-Koyaga,,8.205715,-5.984135,koro1315,,family,,mand1469,,,,,
woje1238,Wojenaka,Africa,9.72582,-7.6104,woje1238,jod,language,CI;GN;ML,mand1469,,jod,,,false
maho1249,Mahou,Africa,8.3548,-7.57109,maho1249,mxx,language,CI;GN,mand1469,,mxx,,,false
woro1256,Worodougou,Africa,8.23453,-6.72244,woro1256,jud,language,CI,mand1469,,jud,,,false
safa1244,Safané,Africa,12.7178,-3.58355,safa1244,,dialect,,mand1469,mark1256,rkm,,,
noun1238,Nouna,Africa,12.7178,-3.58355,noun1238,,dialect,,mand1469,mark1256,rkm,,,
gass1238,Gassan,Africa,12.7178,-3.58355,gass1238,,dialect,,mand1469,mark1256,rkm,,,
kita1249,Kita Maninkakan,Africa,13.1798,-9.49151,kita1249,mwk,language,GN;ML,mand1469,,mwk,,,false
kago1248,Kagoro,Africa,14.0546,-9.96404,kago1248,xkg,language,ML,mand1469,,xkg,,,false
jaha1245,Jahanka,Africa,11.5399,-12.7262,jaha1245,jad,language,GN;ML,mand1469,,jad,,,false
west2500,Western Maninkakan,Africa,13.5677,-12.8009,west2500,mlq,language,GM;GN;GW;ML;MR;SN,mand1469,,mlq,,,false
xaas1235,Xaasongaxango,Africa,14.1,-10.95,xaas1235,kao,language,GM;ML;SN,mand1469,,kao,,,false
sana1300,San Agustín Oapan-Analco-Tula del Rio,North America,17.8583,-99.0023,sana1300,,dialect,,utoa1244,guer1241,ngu,,,
ahue1234,Ahuelicán,North America,17.8583,-99.0023,ahue1234,,dialect,,utoa1244,guer1241,ngu,,,
sant1443,Santa Catarina Ticuá,North America,17.073317,-97.536385,sant1443,,dialect,,otom1299,sanm1295,mig,,,
sant1442,Santa María Yosoyúa,North America,17.11985,-97.51553,sant1442,,dialect,,otom1299,sanm1295,mig,,,
sanp1259,San Pedro Molinos,North America,17.10495,-97.54152,sanp1259,,dialect,,otom1299,sanm1295,mig,,,
sanm1296,San Miguel Chalcatongo,North America,17.03226,-97.57074,sanm1296,,dialect,,otom1299,sanm1295,mig,,,
atat1238,Atatláhuca Mixtec,North America,17.07133,-97.67753,atat1238,mib,language,MX,otom1299,,mib,,,false
sant1439,Santa Lucía Monteverde Mixtec,North America,16.9969,-97.6277,sant1439,mdv,language,MX,otom1299,,mdv,,,false
sini1243,Sinicahua Mixtec,North America,17.2218,-97.5904,sini1243,xti,language,MX,otom1299,,xti,,,false
tija1235,Tijaltepec Mixtec,North America,17.1539,-97.4578,tija1235,xtl,language,MX,otom1299,,xtl,,,false
sant1444,Santa Maria Tataltepec,North America,17.142215,-97.394068,sant1444,,dialect,,otom1299,sanj1282,xtj,,,
sanj1292,San Juan Teita,North America,17.1542,-97.3899,sanj1292,,dialect,,otom1299,sanj1282,xtj,,,
sanm1294,San Miguel Piedras Mixtec,North America,16.9944,-97.2056,sanm1294,xtp,language,MX,otom1299,,xtp,,,false
sind1277,Sindihui Mixtec,North America,17.02,-97.3036,sind1277,xts,language,MX,otom1299,,xts,,,false
sant1445,Santa María Peñoles,North America,17.07959,-97.00272,sant1445,,dialect,,otom1299,peno1244,mil,,,
sanm1297,San Mateo Tepantepec,North America,17.002769,-97.032893,sanm1297,,dialect,,otom1299,peno1244,mil,,,
sant1446,Santiago Tlazoyaltepec,North America,17.027396,-96.995835,sant1446,,dialect,,otom1299,peno1244,mil,,,
huej1238,Huejonapan,North America,18.3594,-97.7432,huej1238,,dialect,,otom1299,sanf1264,pow,,,
sant1453,Santa María Nativitas,North America,18.3594,-97.7432,sant1453,,dialect,,otom1299,sanf1264,pow,,,
todo1238,Todos Santos Almolonga Popoloca,North America,18.38647,-97.85991,todo1238,,dialect,,otom1299,sant1454,pca,,,
ahua1238,Ahuatempan Popoloca,North America,18.38647,-97.85991,ahua1238,,dialect,,otom1299,sant1454,pca,,,
cand1249,Candelaria Loxicha Zapotec,North America,15.8442,-96.6997,cand1249,,dialect,,otom1299,loxi1235,ztp,,,
sana1285,San Agustín Loxicha Zapotec,North America,15.8442,-96.6997,sana1285,,dialect,,otom1299,loxi1235,ztp,,,
sanm1300,San Marcial Ozolotepec Zapotec,North America,16.04,-96.3686,sanm1300,,dialect,,otom1299,ozol1235,zao,,,
sang1340,San Gregorio Ozolotepec Zapotec,North America,16.04,-96.3686,sang1340,,dialect,,otom1299,ozol1235,zao,,,
ocot1244,Ocotlán Zapotec,North America,16.8258,-96.7263,ocot1244,zac,language,MX,otom1299,,zac,,,false
zaac1239,Zaachila Zapotec,North America,17.00245,-96.82337,zaac1239,ztx,language,MX,otom1299,,ztx,,,false
isth1244,Isthmus Zapotec,North America,16.4548,-94.8444,isth1244,zai,language,MX,otom1299,,zai,,,false
tilq1236,Tilquiapanic,,16.86855,-96.69239999999999,tilq1236,,family,,otom1299,,zap,,,
sanj1289,San Juan Guelavía Zapotec,North America,17.0332,-96.5967,sanj1289,,dialect,,otom1299,sanj1284,zab,,,
jali1244,Jalieza Zapotec,North America,17.0332,-96.5967,jali1244,,dialect,,otom1299,sanj1284,zab,,,
sanm1299,San Martín Tilcajete Zapotec,North America,17.0332,-96.5967,sanm1299,,dialect,,otom1299,sanj1284,zab,,,
teot1238,Teotitlán del Valle Zapotec,North America,17.0332,-96.5967,teot1238,,dialect,,otom1299,sanj1284,zab,,,
